Id,Price
8189,528611.2236038372
4423,216363.1642567284
3994,115637.40382887355
10342,169379.7176051059
10051,172090.24925811324
9453,147822.31829971162
12593,533127.3921996368
1274,88613.1513649512
6933,336075.51131741866
1761,147638.8281728563
7157,308828.01553301373
15169,145289.85157121808
6792,341865.199021974
13830,171692.5888387141
7240,176855.95482970678
3051,260725.43864472467
6550,118782.35878818382
4603,196608.5829269138
5729,163411.7233156289
13473,335758.7799403608
15104,116307.68506477779
6599,403636.2142949585
2216,373717.7750698999
8721,296639.32624993694
3645,194658.07170283556
8664,210184.1905452536
11001,193242.53847214987
753,157684.47648176868
8129,233985.85810010758
15235,181394.7433196084
3359,209590.63827405302
10424,253315.25382049923
10226,227305.2338457207
9252,170079.399985185
3008,254461.57753564257
5849,169771.8600074691
8494,198866.90575405073
6764,360858.5980290411
12445,343606.0269834426
11716,181497.76508556493
4508,118841.48581310836
5669,209227.92550841754
11427,104626.13578556511
11065,184878.0038421646
8910,227307.6352328534
16401,88628.23474448704
11913,158495.6900433518
6221,219438.07710205723
10839,194122.9211079518
2809,195561.4206455753
13311,160517.8252237576
6866,184958.46953530426
6019,177181.5370762191
3024,163963.33561708216
1391,216175.6462630281
15904,202139.532432004
15858,286371.60039473965
9911,256067.37959515493
16579,201481.71799130682
4394,245751.5522381216
1468,464987.65325895965
12965,143374.56257831684
2249,163424.91356768168
14384,159773.76692930274
13040,124324.2194475477
8872,144586.65688800262
12864,235495.29845574152
15712,172356.74836314734
14049,167873.68023425312
1840,111074.70510485607
12019,179989.97781822062
8948,174249.20791304603
15154,248056.25623055504
6943,149561.47765262137
12564,370101.97608280723
12766,169044.07151473727
7255,236817.58212527595
7962,151857.83168167726
709,138387.79200953888
4634,136770.2351489875
889,239776.21731633172
4774,129179.07047730303
13890,165116.4986936349
15431,138168.7255074716
8726,342090.7834064389
10373,143299.90136272716
6413,185550.53489813337
9761,140045.32267414615
15864,208815.8071991282
6147,152044.0406020607
3384,222290.41671985597
320,231703.7902860494
8006,188677.2215198668
14395,187424.72657165944
14976,100468.17546860519
12185,226614.17675674838
4779,135664.1661518567
8551,148063.25758174498
9025,288524.9328202219
10616,220985.68674851512
7475,101773.23976024202
6341,320135.27022603306
14163,148339.3515215059
2211,186226.39029823884
10532,253312.46072918785
14338,147297.38329580653
831,175921.81796620318
3382,171220.57526948728
9209,299060.6253774377
7188,237309.8667413362
7197,224822.33021857674
11270,153306.81095191563
15918,92382.05429988286
6937,309735.1351027083
6178,173548.83231243194
10668,136403.88147090684
1413,261782.13138821814
6884,310406.88228962605
8266,199188.26679371978
14019,197343.4250985427
16764,145217.12446439444
15306,177867.44677570253
3740,191900.86896381952
5298,194353.60027438856
8319,180944.84106729954
4229,193964.1500364426
13429,181827.1525450437
1753,334278.2111820023
860,249637.97969282314
14219,150452.30624128302
12113,165310.77724273113
11309,126961.09148680686
9930,206827.7973301908
10570,200481.31812784311
2839,157554.70348617266
6699,128330.64630728988
16647,121167.92619909847
5325,237524.83773789936
13733,158145.54435449344
7818,308057.86034239345
12505,219744.60842826508
9489,193137.22374066635
10106,190784.6405246069
7864,204236.6324412449
5134,245279.95135437866
11859,142122.5355993538
7440,386343.0715675037
1525,276950.13993477816
7339,191566.00120564832
8,282086.8673560426
3248,116905.4632626351
8995,238330.8616883028
15178,74504.25006368246
8594,164248.51326706345
15770,251313.35917102147
15859,333164.5668099793
1735,329347.33659427764
11410,518790.5831620638
16397,163814.3434364307
3572,148396.6646108249
5501,106716.75196262464
969,185059.41651471384
6977,404347.4845579174
1233,176154.0417146218
4258,144569.220503101
90,294213.6571389699
16650,171134.342250354
197,102633.57860419262
12514,256044.10431096554
4367,180720.6840061822
3199,174410.03941353678
5600,193488.8397885279
11641,166134.56296435662
14609,122742.38104422932
12775,167578.33960501972
14240,167172.98639676537
7933,205034.4634943477
6945,376565.85397756915
14006,204875.44119269427
6320,263556.5300440863
12061,193447.8452675498
16369,217937.07989201735
16354,313354.183931347
3970,366913.9822089744
1048,212242.17360215314
3639,210211.61546330343
14448,236666.84419636545
2812,314488.4179514933
3932,147583.73347296182
14875,254816.2458507739
8883,115472.91276081743
7622,266998.60478547844
7252,126122.6177556391
9751,173253.67055526708
2378,200643.9664792532
6816,231580.29517515042
15358,195171.40510990648
7843,154405.5539964484
10448,409698.3142413449
7840,296277.84662151954
8880,243966.74313272524
12551,310005.60912950535
15470,213859.11481932108
16207,208429.74519038515
12123,128091.11875486134
15247,241208.83803386524
7481,182981.04954733964
16171,326770.34514117445
7461,313071.5396928293
902,254201.37588345303
13094,166273.18042473053
11584,241229.7676564137
4462,209125.57581576874
15576,150788.67006021773
16606,245414.43252814942
5427,312468.7793166314
7725,162605.83030738088
5409,178682.92568070695
12579,126554.28934786175
12013,236829.47830300475
11321,197740.01285958927
9932,144975.58353617333
591,152234.65750580007
10357,204921.95798361988
3336,247273.23709917814
13,185367.3311315515
4809,228833.11127008527
7555,193076.9475266287
15172,387458.8029343326
6989,172534.53649876517
4707,172993.42196655765
2046,230923.04556025032
6495,122931.23722159448
3873,180925.17997124163
7061,199874.2540264485
12112,224228.54915576268
8917,336010.7156988295
7735,154709.85252151935
16442,215216.8430195448
4244,168791.78799193326
3747,315625.7506824719
11086,158925.82132830826
10080,195963.76164507677
15057,208874.36029395112
1331,182399.0413364449
8891,179100.31503048784
13411,221395.57797845465
16730,217735.98297518364
2267,210225.5242412899
3022,195886.68366720594
11190,214409.48400920362
11857,193259.5245858594
9318,188349.9837331108
16512,167668.60153421867
2053,236044.60794440095
13707,124043.39346912777
12143,151348.6163680412
14080,162466.18302690738
6130,174630.12298119013
7936,90950.58999258265
10101,179247.94527577062
5663,186150.59738856883
14811,129964.99361147247
1366,185488.8257564425
908,187248.27215800039
2953,125387.0928947529
14629,138037.72203328865
15096,425991.0990199277
2115,180889.01333005982
11770,161420.55241611224
12701,191787.42874976192
14584,130450.38478413475
1893,430445.382913258
9501,525848.5250985578
2138,128505.73096778418
9346,213980.28362207185
15960,312241.51064571604
8230,152848.39757478476
13843,213223.49501166196
13810,230483.05408801828
15650,192023.454348311
9974,148660.89434694347
12200,213680.78353445733
538,201461.70319506485
5334,202205.97250659324
14823,118527.17846376209
4817,169145.04052192642
9041,180179.9176253872
4359,283893.5130122611
4852,310829.45430541434
10141,142346.88738833042
1503,206701.20862357097
16256,385212.1131732954
683,105044.06098586788
14382,196809.86619073962
7248,213496.44879104386
1200,170158.69614189904
3563,168780.03131221098
3681,409990.6161657797
3053,276343.8500238768
4099,216419.31556791064
807,141376.96273601506
4658,315097.9374578636
3535,179218.8710995429
12548,164157.4727163119
10488,205337.07730818205
5851,180639.41642167326
13736,239979.97599333487
875,168023.87713769812
14449,156828.46568352327
3958,323058.39601460786
10727,181692.88733958467
11296,137538.0948697147
13646,244295.79450089566
9599,222965.08977129337
7135,274456.99958126986
5943,340326.49614842085
2695,265732.17034715356
6766,208365.52673583024
5630,165828.27937747727
13586,208742.10896121812
3507,462254.91631734296
10014,139585.55048376313
459,238781.93855039112
3582,202564.41013863054
8560,302132.654363595
3372,180973.90347704798
13109,260359.02370103117
8160,226990.4940706565
10706,196475.8739816592
9104,323218.3376845095
2870,207404.7738682703
13712,127515.8344121419
13924,137693.29529994878
798,259128.3693362717
9750,406162.1802348222
16248,321720.3922766105
3170,169587.0372925672
12700,238118.59488827668
10601,154776.70494184335
514,209575.36125208123
4010,315564.9460812772
8124,149380.80610564502
10800,187404.59869264922
13628,196857.79497952442
11637,148728.61996951757
781,158197.25571151747
16156,202937.72805758112
12618,264111.35377620487
9766,159669.35026397827
15987,256947.06311590277
11051,311126.50470979186
7673,208460.3952458699
1245,309842.6066823684
2443,162892.15489131256
7413,75739.12269617291
310,156296.4846863881
10921,228167.2625531262
8709,96809.23756631716
12404,339425.290835503
14986,220237.89253491134
10714,330066.1440364879
14286,200705.5631248207
13828,317247.95791972446
8926,326074.10715485987
12233,184134.58225436576
3913,197290.84588648775
5221,208674.49885895877
14965,90775.96499698525
862,186413.8300049525
13907,142964.51399285707
5418,179481.70221092924
2045,197043.62647495788
13321,186204.77146067692
2762,311216.33086621953
13888,151472.31006785977
14962,157752.00922465033
13305,391139.276289478
8487,274361.7719295767
7146,172683.74890838927
1134,198345.10986479267
15092,338367.0660181267
13760,220429.78671077543
11958,469844.294074543
3177,170962.99735671765
11350,220695.46517806404
1524,115144.78791342265
5527,201213.7867290084
2872,199344.21497137874
8602,321831.4253564287
3067,344127.17118218966
10435,226353.86482635402
11222,209276.73912923376
8700,142233.7844721597
10961,227687.03108156438
14305,197835.14960819154
8362,299417.0683816744
4979,160675.97910428018
7180,308664.1113461182
5763,108387.74227080675
2192,187067.30789736082
13581,189636.39811787044
10720,154913.71091372508
1358,236182.75381499372
13366,308554.2622433816
13539,353569.4951227609
12849,217256.11204246906
6794,180553.16090066428
525,493503.66197542613
12223,375696.330539139
16271,147658.45465118298
5818,134453.60299094112
16588,265004.37188885675
8981,125995.47084591059
16476,128171.99646942684
14663,172794.493632196
3,134236.56485018722
6615,126467.12218381435
12215,266946.70152492146
304,265266.64016573987
13634,273730.23593675526
9208,181884.20268970303
2175,169645.5811594584
250,208643.04824907397
6045,191551.95996769678
10516,170266.0533976891
1852,482271.0391491022
1573,181516.12498052613
15079,162536.57080019076
5500,182862.96021885826
15775,150051.19022351512
3198,156865.17849163423
6718,189369.3201284637
4149,166080.09385172973
9627,255497.12748755616
7595,284593.8024879389
4538,200924.3747828484
3555,219741.24437128042
10483,366873.51304879517
8834,168122.0741611824
16412,186122.39913334488
6449,149879.74955955136
2767,181651.37060170213
11498,179360.08449796747
16472,145823.63025713587
178,310257.59051436605
10948,199415.97514727726
13313,324879.8577507827
8065,139979.0597834477
102,123073.55183505939
14428,161859.7449514189
11973,134011.69523528693
6663,178937.62290588007
15989,128929.20604097279
10955,510707.8578179498
11772,153458.1099310736
11364,233417.87394871673
7082,180592.40902345916
7749,366558.57804985414
6428,133327.45370625233
6869,101531.01261296398
295,165802.52314502862
12266,245833.35764822402
11129,215968.7608162351
826,365614.9581168036
3262,230835.50087841824
15641,305608.10609830497
1662,407939.5358212603
10926,219670.75476933032
10232,232647.92145092064
6376,191806.11409402982
7817,186949.2168056281
354,215703.59368514735
10076,184362.52925003067
11379,330415.256207513
10184,128558.4745373286
4696,339810.2097760481
13562,509455.4010236431
5436,191713.5913601878
13196,104333.55733352149
14939,265318.317677161
14004,217744.6519296483
5916,181151.26683021893
7229,188158.5334724317
9143,147680.99502019174
3440,198885.22832284373
319,169111.43327046276
11683,232081.38980092132
12647,234789.34409000666
12788,150643.2982505281
13662,239601.72647677505
423,296781.7958007695
5222,208286.2277826228
9242,178168.8580520117
2641,190361.5257738689
4855,146482.6547514184
5360,163719.71619358106
9799,189064.71026251878
5526,247034.95237900387
10309,174958.99655136882
2144,330680.04761578696
7191,191185.1782975694
6732,160257.9778083204
14789,150406.12976568897
13525,146945.91201759144
4066,377947.88455088605
16422,202013.77766621433
14890,179415.32128584455
2922,207673.36363372288
3601,121870.732208544
13416,114499.95776351196
14363,197895.69058125612
9496,277501.3196656196
7115,317217.736729499
8615,169703.51165434878
5218,73878.70461482333
9493,202730.89472052106
10623,184541.80540753528
2272,109849.253953612
3352,310029.5329615642
84,184351.48337596498
8086,124859.2357568284
2595,193844.6337308765
3531,149382.05647225975
7460,308231.1265973628
9214,280345.8300785397
2790,217143.04066838545
10548,238254.4077659695
9218,185192.3470878111
7435,180435.6752623897
15780,180541.3960705816
7640,216098.2653716103
6223,193448.14197113487
3425,111768.79290758331
10582,153504.78964319528
702,230990.15563675598
2111,175007.53205059416
11730,194574.1779252305
9865,244676.96232917637
16478,334548.1596767199
1885,214833.7216430451
3956,379253.7650570637
16735,110728.41244869491
15264,212514.66017442985
15971,184511.65196661337
5584,220033.62188240967
15242,181992.87905651517
14358,157298.44026838065
11300,203121.8290411233
5446,176306.03804227946
3934,179869.0653075564
6610,178905.86629073948
10164,312482.1912630412
4646,188827.12395162357
13304,210428.63133329657
1985,210395.0362516096
4746,139102.70918543625
7963,210962.74494258594
14083,301186.76732806495
13140,303917.8492696977
15023,245109.1582017095
13093,243448.17837410362
7160,150936.2523915277
7407,173011.3805977528
16056,182637.67493832388
751,352368.45229606517
6179,81945.57842919123
9137,259178.06619646063
10992,273751.8059884315
5744,329331.47030010057
10884,168734.8627357823
12858,288602.69812304986
13005,290798.1982078059
16714,168819.5914000483
1419,236949.03291506105
6064,204363.10127190908
3771,206731.07048913147
5945,431206.74170342693
8453,64387.445010592724
3806,162184.90961508884
16748,248517.73901311416
11380,230295.66284419174
3107,206363.5541195099
12003,211071.23534449044
14567,237302.6677819087
1079,209238.29728656117
11705,115576.82149800964
7814,184004.07230342244
10174,160636.54604431652
5514,247126.6775596427
5265,263745.03039253264
10520,349130.1442024641
13195,214004.2894286436
14601,357502.1348166455
6012,173741.7793401327
13079,169474.94215237093
9009,128536.17394988626
3122,184272.080904925
5470,232374.24731400886
4840,161570.50721518573
6270,250719.32148709736
9158,94686.75568674623
10120,106810.94862308627
10672,315669.30030486896
4573,146816.90800576264
12118,293307.0195991031
7447,126275.3346193284
2171,193729.61416886866
6126,420074.3118801522
2836,174516.94652666524
1457,244963.6937123395
11165,219671.04745081547
5923,192793.03987910994
1813,219225.8854247072
3492,244418.61373745347
1917,201976.93991155227
965,285885.48435905064
15795,150640.51734685976
821,210157.81052764296
4568,199483.98545044832
9078,249315.87397341587
11371,129283.27976715911
5149,203291.31231346884
281,211134.16576299674
1918,216976.9901790105
776,129120.7341541968
210,226649.87681016183
10782,181464.25719213206
9653,193252.35675640253
9372,173686.97078867492
5868,185724.16510571734
6176,140393.18100582506
3969,111614.3188347131
7427,138226.16494571042
8544,484263.56945079117
5219,249805.16025479362
16488,134744.64652374588
5855,255741.93116970666
15920,120311.62495371915
4393,478806.7320423144
5770,159505.03422465286
2900,144150.816965458
8622,84827.80413907008
11610,270117.007354517
10969,122357.67276236255
11029,110588.12832374733
6193,286884.5640954731
14087,451071.5112266883
13623,169572.11589823157
16689,176555.7110742544
1027,211830.10326201326
949,155098.15207333583
672,97216.02439687977
13832,139623.98022967306
2471,204628.8755424814
8728,274186.07801655115
7742,225119.8402020458
2698,229840.19645146825
9084,174252.25692219578
6075,283869.7735185366
2874,171423.7624489903
13119,151780.138840987
5010,219656.12343106844
1284,180282.4752284928
1151,165924.6251241531
5110,348407.54604113364
11386,138553.5571312566
8019,209506.05377447285
2859,127777.78815425433
16110,180390.75163214153
16027,247258.7968412415
14902,180937.92211920556
14301,201281.70581124697
2451,217774.27921550997
13596,133712.0583318598
1464,133267.913440506
7927,436447.80831157014
9638,236523.73003178183
8009,373822.17099009233
11903,149231.9035962819
9243,112707.26453961313
547,181681.56821875274
5511,123362.0140018789
11247,182923.20142510842
15928,290170.7894561973
3434,246345.6520892625
7614,110872.53871320054
1380,194557.04434313855
2770,135127.30741350426
111,185967.63333899342
5994,133862.2777150821
12341,179869.89243075124
2787,269096.3573693582
14410,289195.0641175983
15983,128028.7531979158
14876,195921.565788607
653,148785.1825259602
2174,266294.41079976177
2575,318460.6670162231
7976,162592.3623176208
5812,317369.7919869142
13589,320934.2420104475
9122,134236.7899074174
8159,460889.23218373425
8754,311816.9016507816
9321,228013.4705600519
13535,177874.47613873574
2083,163120.75901705908
2689,321504.09101709677
2248,210981.5176604667
11649,168161.075561396
11045,430879.50917365454
1276,84256.67516981173
5962,158169.9230254938
13012,166543.5294346573
4642,170422.3487836963
179,169969.78839505714
15347,438953.5205581648
3339,161525.3557059048
